run_id,checked_at,watch_id,source_name,source_url,claim_area,http_status,content_hash,content_length,observed_title,change_type,error
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,apps_apple_com_us_app_songsterr_tabs_chords_id399211291,Songsterr,https://apps.apple.com/us/app/songsterr-tabs-chords/id399211291,Music; Practice ecosystem,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,chordai_net,Chord ai,https://chordai.net/,Music,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,fretello_com,Fretello,https://fretello.com/,Education,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,apps_apple_com_us_app_bandlab_music_maker_beats_id968585775,BandLab,https://apps.apple.com/us/app/bandlab-music-maker-beats/id968585775,Music,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,riaa_suno_udio_2024,Suno / Udio / RIAA,https://www.riaa.com/record-companies-bring-landmark-cases-for-responsible-ai-againstsuno-and-udio-in-boston-and-new-york-federal-courts-respectively/,AI companies and AI initiatives,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,eu_ai_act_2024,European Union AI Act,https://digital-strategy.ec.europa.eu/en/policies/regulatory-framework-ai,AI companies and AI initiatives,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,tiktok_music_shutdown_2024,TikTok Music,https://www.businessinsider.com/tiktok-abandoning-plan-to-challenge-spotify-apple-in-music-streaming-2024-9,"Media, publishers and cultural drivers",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,duolingo_loog_2024,Duolingo / Loog,https://www.theverge.com/2024/9/25/24253932/duolingo-loog-portable-green-piano-music-lessons,Wider education and self-improvement ecosystem,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,youtube_ai_restyle_2024,YouTube Dream Track,https://www.theverge.com/2024/11/12/24294891/youtube-ai-restyle-music-creators,AI companies and AI initiatives,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,takelessons_closure_2024,Microsoft TakeLessons,https://learn.microsoft.com/en-us/takelessons/takelessons-closure-faq,"Teachers, schools and music education organizations",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,musicai_series_a_2025,Music.AI / Moises,https://music.ai/blog/press/music-ai-raises-40m-series-a/,AI companies and AI initiatives,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,usco_ai_part2_2025,U.S. Copyright Office,https://www.copyright.gov/ai/,AI companies and AI initiatives,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,school_of_rock_locations_2025,School of Rock,https://www.schoolofrock.com/locations,"Teachers, schools and music education organizations",ERROR,,0,,new_source,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,splice_spitfire_2025,Splice / Spitfire Audio,https://www.prnewswire.com/news-releases/splice-to-supercharge-music-creation-ecosystem-with-acquisition-of-spitfire-audio-positioning-itself-to-lead-in-the-7b-music-software-and-services-sector-302439458.html,Music hobby software ecosystem,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,tiktok_for_artists_2025,TikTok for Artists,https://newsroom.tiktok.com/en-us/tiktok-for-artists-launches,"Media, publishers and cultural drivers",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,eleven_music_2025,ElevenLabs Music,https://elevenlabs.io/blog/eleven-music-is-here,AI companies and AI initiatives,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,moises_ai_studio_2025,Moises AI Studio,https://moises.ai/newsroom/product-announcements/launch-ai-studio/,AI companies and AI initiatives,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,spotify_ai_protections_2025,Spotify,https://newsroom.spotify.com/2025-09-25/spotify-strengthens-ai-protections/,"Media, publishers and cultural drivers",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,creative_europe_games_2026,Creative Europe MEDIA,https://www.creativeeuropeireland.eu/funding-opportunities/call/video-games-immersive-content,Funding,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,splice_instrument_2025,Splice INSTRUMENT,https://www.musicradar.com/music-tech/for-the-first-time-were-moving-beyond-samples-splice-unveils-free-plugin-and-virtual-instrument-platform-with-hundreds-of-free-presets,Music hobby software ecosystem,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,umg_udio_2025,UMG / Udio,https://www.universalmusic.com/universal-music-group-and-udio-announce-udios-first-strategic-agreements-for-new-licensed-ai-music-creation-platform/,AI companies and AI initiatives,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,suno_series_c_2025,Suno,https://suno.com/blog/series-c-announcement,AI companies and AI initiatives,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,wmg_suno_2025,Warner Music Group / Suno,https://www.wmg.com/news/warner-music-group-and-suno-forge-groundbreaking-partnership,AI companies and AI initiatives,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,spotify_wrapped_artists_2025,Spotify Wrapped for Artists,https://newsroom.spotify.com/2025-12-03/wrapped-for-artists-songwriters-creators-authors-advertisers/,"Media, publishers and cultural drivers",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,tiktok_top_music_2025,TikTok Year in Music,https://newsroom.tiktok.com/tiktok-reveals-the-top-artists-and-songs-of-2025?lang=en,"Media, publishers and cultural drivers",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,worldwide_edtech_2026,WorldWiDE EdTech Awards,https://worldwide-edtech.org/faq,Awards,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,eic_deadlines_2026,EIC Accelerator,https://innovation-manager.com/eic-accelerator-2026-key-application-dates-announced/,Funding,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,webby_deadline_2026,Webby Awards,https://www.webbyawards.com/how-to-enter-the-webby-awards/,Awards,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,creative_europe_deadline_2026,Creative Europe MEDIA,https://www.euro-access.eu/en/calls/2391/Video-games-and-immersive-content-development,Funding,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,edtech_awards_2026,EdTech Awards,https://www.edtechdigest.com/2026-finalists-winners/,Awards,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,spotify_loud_clear_2026,Spotify Loud & Clear,https://www.musicradar.com/music-industry/streaming-sharing/spotify-is-the-highest-paying-retailer-globally-paying-the-music-industry-more-than-usd11-billion-in-2025-spotify-reveals-how-much-it-actually-pays-out-to-musicians-in-its-new-loud-and-clear-report,"Media, publishers and cultural drivers",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,splice_ai_tools_2026,Splice,https://www.musicbusinessworldwide.com/splice-launches-ai-tools-that-compensate-sample-creators-when-their-sounds-are-used/,AI companies and AI initiatives,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,brandon_hall_edtech_2026,Brandon Hall EdTech Awards,https://excellenceawards.brandonhall.com/edtech/,Awards,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,youtube_music_growth_2026,YouTube Music / Premium,https://www.digitalmusicnews.com/2026/04/30/youtube-music-subscribers-q1-2026/,"Media, publishers and cultural drivers",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,google_play_q1_2026,Google Play,https://google.play/the-latest/2026-q1/,Music learning apps and platforms,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,apple_ada_finalists_2026,Apple Design Awards,https://developer.apple.com/news/?id=8t3j66i7,Awards,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,google_play_accelerator_2026,Google Play Apps Accelerator,https://developer.android.com/blog/posts/meet-the-class-of-2026-for-the-google-play-apps-accelerator,Funding,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,afm_ai_licensing_2026,AFM / UMG / WMG,https://pitchfork.com/news/musicians-union-sues-universal-and-warner-over-ai-use,AI companies and AI initiatives,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,bandlab_songstarter_2026,BandLab SongStarter,https://help.bandlab.com/hc/en-us/articles/24226593087001-Generate-Ideas-with-SongStarter-AI,Music hobby software ecosystem,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,google_lyria_lawsuit_2026,Google / YouTube / Lyria,https://www.theverge.com/tech/947770/google-lyria-music-ai-lawsuit-youtube,AI companies and AI initiatives,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,fender_moises_2026,Fender Studio Pro / Moises,https://www.musicradar.com/music-tech/daws/ai-isnt-the-destination-making-music-is-fender-looks-forward-as-its-studio-pro-daw-integrates-moises-stem-separation-and-a-smart-studio-assistant,"Instrument brands, manufacturers and distributors",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,apple_ada_winners_2026,Apple Design Awards,https://www.apple.com/newsroom/2026/06/apple-reveals-winners-of-the-2026-apple-design-awards/,Awards,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,rocksmith_plus_official,Rocksmith+,https://www.ubisoft.com/en-us/game/rocksmith/plus,Music learning apps and platforms,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,chord_ai_public,Chord ai,https://chordai.net/,Music hobby software ecosystem,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,abrsm_impact_2024,ABRSM,https://www.abrsm.org/sites/default/files/2024-09/Impact%20Report%202024%20FINAL.pdf,"Teachers, schools and music education organizations",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,muse_hal_leonard_2025,Muse Group / Hal Leonard,https://www.mu.se/posts/muse-group-unifies-hal-leonard-us-and-hal-leonard-europe-into-a-global-powerhouse,"Media, publishers and cultural drivers",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,bandlab_100m,BandLab,https://www.bandlab.com/?lang=en,Music hobby software ecosystem,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,tiktok_artists_beta_2025,TikTok for Artists beta,https://www.thefader.com/2025/04/10/tiktok-for-artists-spotify,"Media, publishers and cultural drivers",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,berklee_online_about,Berklee Online,https://online.berklee.edu/about/berklee-online,"Teachers, schools and music education organizations",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,lessonface_home,Lessonface,https://www.lessonface.com/home,"Teachers, schools and music education organizations",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,musescore_app_2026,MuseScore,https://apps.apple.com/us/app/musescore-sheet-music-chords/id835731296,Music hobby software ecosystem,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,pianote_official,Pianote / Musora,https://www.pianote.com/,"Influencers, creators and educators",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,school_of_rock_warped_2025,School of Rock / Warped Tour,https://www.schoolofrock.com/locations/rockvillecentre/news/events/school-of-rock-set-to-hit-the-stage-at-warped-tour-in-orlando,"Teachers, schools and music education organizations",ERROR,,0,,new_source,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,menlo_suno_2025,Menlo Ventures / Suno,https://menlovc.com/perspective/the-future-of-music-is-participatory-leading-sunos-series-c/,Investors active in the space,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,eic_results_2026,EIC Accelerator,https://eic.ec.europa.eu/news/61-start-ups-and-smes-secure-eic-support-latest-round-eic-accelerator-2026-02-17_en,Funding,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,toms_guide_ai_awards_2026,Tom's Guide AI Awards,https://www.tomsguide.com/ai/introducing-the-toms-guide-ai-awards-2026,Awards,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,guitarworld_beato_nuno_2026,Rick Beato / Gibson / Nuno Bettencourt,https://www.guitarworld.com/artists/guitarists/nuno-bettencourt-and-rick-beato-play-thin-lizzy,"Influencers, creators and educators",ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,business_finland_funding_2026,Business Finland,https://www.businessfinland.fi/en/services/funding/,Funding,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,www_abrsm_org,ABRSM,https://www.abrsm.org/,Exam board / charity,ERROR,,0,,new_source,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,www_trinitycollege_com_local_trinity_UK_a_modern_approach_to_music_exams,Trinity College London,https://www.trinitycollege.com/local-trinity/UK/a-modern-approach-to-music-exams,Exam board,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,www_rslawards_com,RSL Awards / Rockschool,https://www.rslawards.com/,Exam board / qualifications,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,www_mtna_org_index_html,Music Teachers National Association,https://www.mtna.org/index.html,Teacher association,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,online_berklee_edu_about_berklee_online,Berklee Online,https://online.berklee.edu/about/berklee-online,Online music school,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,www_schoolofrock_com_locations,School of Rock,https://www.schoolofrock.com/locations,Music school franchise,ERROR,,0,,new_source,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
20260611T163404Z,2026-06-11T16:34:04.859257+00:00,www_lessonface_com_home,Lessonface,https://www.lessonface.com/home,Online lesson marketplace,ERROR,,0,,status_change,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
